,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
95929,66387,2019-12-08,11,Polo Liso,1,137,137
95930,66387,2019-12-08,11,Chinelo Listrado,3,73,219
95931,66387,2019-12-08,11,Short Listrado,2,102,204
95932,66387,2019-12-08,11,Meia Listrado,1,37,37
95933,66387,2019-12-08,11,Terno,2,700,1400
95934,66387,2019-12-08,11,Polo Linho,5,176,880
95963,66411,2019-12-08,11,Short Xadrez,1,100,100
96005,66446,2019-12-08,11,Terno Listrado,2,709,1418
96006,66446,2019-12-08,11,Camiseta,1,180,180
96091,66502,2019-12-08,11,Camisa Gola V Linho,3,145,435
96092,66502,2019-12-08,11,Camisa Gola V Linho,2,145,290
96112,66514,2019-12-08,11,Short Liso,5,108,540
96113,66514,2019-12-08,11,Calça Listrado,1,181,181
96114,66514,2019-12-08,11,Meia Linho,1,78,78
96115,66514,2019-12-08,11,Chinelo Xadrez,3,66,198
96135,66530,2019-12-08,11,Cueca Estampa,1,66,66
96136,66530,2019-12-08,11,Calça Xadrez,1,185,185
96138,66532,2019-12-08,11,Short Estampa,1,96,96
96149,66539,2019-12-08,11,Short Estampa,3,96,288
96157,66544,2019-12-08,11,Calça Xadrez,2,185,370
96158,66544,2019-12-08,11,Gorro Linho,1,124,124
96159,66544,2019-12-08,11,Bermuda Linho,2,195,390
