,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
55598,38434,2019-07-18,11,Chinelo Estampa,4,74,296
55599,38434,2019-07-18,11,Polo Listrado,1,149,149
55600,38434,2019-07-18,11,Gorro Estampa,1,93,93
55601,38434,2019-07-18,11,Relógio Listrado,1,218,218
55649,38470,2019-07-18,11,Short Estampa,1,96,96
55691,38498,2019-07-18,11,Polo,1,130,130
55698,38506,2019-07-18,11,Casaco Linho,1,299,299
55707,38515,2019-07-18,11,Bermuda Xadrez,1,155,155
55708,38515,2019-07-18,11,Short Estampa,2,96,192
55709,38515,2019-07-18,11,Short Estampa,2,96,192
55716,38521,2019-07-18,11,Short,4,90,360
55804,38577,2019-07-18,11,Polo Xadrez,1,142,142
55805,38578,2019-07-18,11,Short Listrado,5,102,510
55806,38578,2019-07-18,11,Relógio,1,200,200
55807,38578,2019-07-18,11,Short Estampa,1,96,96
