,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
64342,44488,2019-08-18,11,Cueca Linho,1,93,93
64343,44488,2019-08-18,11,Cinto Xadrez,1,215,215
64430,44539,2019-08-18,11,Sapato Xadrez,1,368,368
64431,44539,2019-08-18,11,Camiseta Xadrez,3,200,600
64432,44539,2019-08-18,11,Tênis Linho,1,294,294
64478,44577,2019-08-18,11,Calça Xadrez,1,185,185
64479,44577,2019-08-18,11,Pulseira Listrado,3,79,237
64480,44577,2019-08-18,11,Cueca Xadrez,2,60,120
64521,44606,2019-08-18,11,Terno Listrado,1,709,709
64522,44606,2019-08-18,11,Gorro,2,80,160
64528,44610,2019-08-18,11,Terno Listrado,2,709,1418
