,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
72003,49920,2019-09-14,11,Meia Liso,1,38,38
72004,49920,2019-09-14,11,Relógio Linho,2,240,480
72005,49920,2019-09-14,11,Gorro Estampa,1,93,93
72010,49924,2019-09-14,11,Camisa Gola V Linho,2,145,290
72024,49933,2019-09-14,11,Cinto Listrado,2,214,428
72040,49951,2019-09-14,11,Camiseta Estampa,2,196,392
72057,49969,2019-09-14,11,Sunga Listrado,1,114,114
72063,49972,2019-09-14,11,Terno Xadrez,1,709,709
72064,49972,2019-09-14,11,Sunga Xadrez,1,116,116
72093,49986,2019-09-14,11,Chinelo Xadrez,1,66,66
72144,50018,2019-09-14,11,Polo Xadrez,2,142,284
72145,50018,2019-09-14,11,Short Liso,1,108,108
72151,50023,2019-09-14,11,Gorro Xadrez,1,85,85
72152,50024,2019-09-14,11,Mochila Liso,1,276,276
72153,50024,2019-09-14,11,Cueca Xadrez,2,60,120
72157,50030,2019-09-14,11,Sunga Listrado,1,114,114
72158,50030,2019-09-14,11,Mochila,3,270,810
72159,50030,2019-09-14,11,Casaco Estampa,1,256,256
72194,50055,2019-09-14,11,Relógio Listrado,3,218,654
