,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
29363,20226,2019-04-16,11,Terno Listrado,4,709,2836
29364,20226,2019-04-16,11,Bermuda Liso,2,157,314
29365,20226,2019-04-16,11,Polo Estampa,5,138,690
29409,20256,2019-04-16,11,Casaco Linho,2,299,598
29419,20261,2019-04-16,11,Relógio Estampa,2,219,438
29439,20277,2019-04-16,11,Calça Linho,4,211,844
29440,20280,2019-04-16,11,Calça Linho,2,211,422
29441,20280,2019-04-16,11,Cueca Estampa,2,66,132
29471,20305,2019-04-16,11,Sunga Estampa,1,120,120
29472,20305,2019-04-16,11,Casaco,2,250,500
29473,20305,2019-04-16,11,Sunga Listrado,3,114,342
