,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
72511,50288,2019-09-16,11,Terno Listrado,1,709,709
72512,50288,2019-09-16,11,Mochila Listrado,3,275,825
72513,50288,2019-09-16,11,Mochila Listrado,5,275,1375
72552,50310,2019-09-16,11,Cinto Linho,2,248,496
72553,50310,2019-09-16,11,Terno Xadrez,2,709,1418
72554,50310,2019-09-16,11,Sunga Linho,2,149,298
72584,50332,2019-09-16,11,Camisa Listrado,2,108,216
72619,50350,2019-09-16,11,Cinto Xadrez,1,215,215
72624,50353,2019-09-16,11,Camisa Gola V Estampa,1,118,118
72625,50353,2019-09-16,11,Tênis Liso,2,266,532
72649,50369,2019-09-16,11,Gorro Linho,2,124,248
72650,50369,2019-09-16,11,Sunga,3,100,300
72651,50369,2019-09-16,11,Chinelo Linho,5,105,525
72673,50383,2019-09-16,11,Terno Listrado,1,709,709
72711,50421,2019-09-16,11,Cinto Xadrez,1,215,215
