,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
28788,19881,2019-04-14,11,Meia Estampa,1,50,50
28857,19931,2019-04-14,11,Casaco Xadrez,2,259,518
28858,19931,2019-04-14,11,Short Estampa,1,96,96
28859,19931,2019-04-14,11,Pulseira,1,70,70
28863,19935,2019-04-14,11,Camisa,2,100,200
28869,19940,2019-04-14,11,Casaco Listrado,2,269,538
28870,19940,2019-04-14,11,Cueca Xadrez,1,60,60
28921,19971,2019-04-14,11,Relógio Xadrez,1,214,214
28936,19980,2019-04-14,11,Polo Estampa,1,138,138
28937,19980,2019-04-14,11,Casaco,1,250,250
28938,19980,2019-04-14,11,Pulseira,2,70,140
28963,19999,2019-04-14,11,Short Linho,2,133,266
28964,19999,2019-04-14,11,Casaco,1,250,250
28965,19999,2019-04-14,11,Calça Estampa,5,177,885
28966,19999,2019-04-14,11,Cueca,1,50,50
28967,20000,2019-04-14,11,Pulseira Linho,1,114,114
29001,20021,2019-04-14,11,Meia Listrado,1,37,37
29002,20021,2019-04-14,11,Sapato Liso,2,368,736
29003,20021,2019-04-14,11,Gorro,5,80,400
