,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
96479,66744,2019-12-10,11,Gorro Listrado,1,97,97
96513,66768,2019-12-10,11,Sapato Liso,2,368,736
96514,66768,2019-12-10,11,Cueca Liso,4,69,276
96549,66801,2019-12-10,11,Sapato Listrado,1,363,363
96555,66809,2019-12-10,11,Meia,2,30,60
96595,66832,2019-12-10,11,Cueca,2,50,100
96596,66832,2019-12-10,11,Tênis Liso,2,266,532
96646,66865,2019-12-10,11,Relógio,4,200,800
96670,66888,2019-12-10,11,Camisa Gola V,4,100,400
96671,66888,2019-12-10,11,Short Estampa,2,96,192
96672,66888,2019-12-10,11,Cueca,1,50,50
96673,66888,2019-12-10,11,Camisa Liso,4,105,420
96674,66888,2019-12-10,11,Sapato Liso,2,368,736
96714,66925,2019-12-10,11,Terno Linho,2,750,1500
96715,66925,2019-12-10,11,Polo Estampa,1,138,138
