,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
47102,32468,2019-06-18,11,Gorro Estampa,3,93,279
47154,32504,2019-06-18,11,Chinelo Liso,1,71,71
47155,32504,2019-06-18,11,Bermuda,2,150,300
47156,32504,2019-06-18,11,Sapato Liso,1,368,368
47186,32527,2019-06-18,11,Camisa,4,100,400
47195,32531,2019-06-18,11,Sunga Estampa,4,120,480
47196,32531,2019-06-18,11,Tênis Xadrez,1,259,259
47197,32531,2019-06-18,11,Calça Listrado,5,181,905
47198,32531,2019-06-18,11,Chinelo Liso,1,71,71
47293,32595,2019-06-18,11,Camisa Gola V Liso,1,118,118
47294,32595,2019-06-18,11,Pulseira Xadrez,1,87,87
47313,32607,2019-06-18,11,Cinto Linho,5,248,1240
47314,32607,2019-06-18,11,Short Listrado,2,102,204
47315,32607,2019-06-18,11,Polo Liso,1,137,137
47316,32607,2019-06-18,11,Chinelo Listrado,1,73,73
47377,32649,2019-06-18,11,Camisa Listrado,2,108,216
