,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
38396,26475,2019-05-18,11,Casaco Linho,4,299,1196
38397,26475,2019-05-18,11,Camiseta Estampa,2,196,392
38398,26475,2019-05-18,11,Pulseira Estampa,3,87,261
38431,26497,2019-05-18,11,Polo Xadrez,1,142,142
38432,26497,2019-05-18,11,Camiseta Liso,2,187,374
38433,26497,2019-05-18,11,Pulseira Estampa,2,87,174
38449,26506,2019-05-18,11,Meia Xadrez,1,41,41
38450,26506,2019-05-18,11,Terno Liso,1,720,720
38451,26506,2019-05-18,11,Polo Linho,3,176,528
38452,26506,2019-05-18,11,Chinelo,2,60,120
38478,26523,2019-05-18,11,Casaco Xadrez,2,259,518
38498,26541,2019-05-18,11,Short Listrado,2,102,204
38522,26560,2019-05-18,11,Relógio,5,200,1000
38542,26572,2019-05-18,11,Camiseta Xadrez,2,200,400
38543,26572,2019-05-18,11,Camiseta Linho,5,223,1115
38555,26579,2019-05-18,11,Terno,1,700,700
38578,26594,2019-05-18,11,Terno Xadrez,2,709,1418
38579,26594,2019-05-18,11,Cinto Linho,2,248,496
38614,26616,2019-05-18,11,Bermuda Linho,2,195,390
38623,26622,2019-05-18,11,Chinelo Linho,2,105,210
