,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
11867,8204,2019-02-13,11,Pulseira Linho,1,114,114
11868,8204,2019-02-13,11,Short Xadrez,3,100,300
11936,8256,2019-02-13,11,Meia Estampa,1,50,50
11937,8256,2019-02-13,11,Tênis Xadrez,2,259,518
11938,8256,2019-02-13,11,Terno Listrado,4,709,2836
11939,8256,2019-02-13,11,Sapato Liso,3,368,1104
11940,8256,2019-02-13,11,Camisa,4,100,400
11941,8256,2019-02-13,11,Calça Linho,1,211,211
11942,8256,2019-02-13,11,Calça Liso,2,190,380
11943,8256,2019-02-13,11,Polo Xadrez,4,142,568
11944,8256,2019-02-13,11,Terno Liso,1,720,720
11951,8261,2019-02-13,11,Terno Linho,1,750,750
11952,8261,2019-02-13,11,Camiseta Listrado,2,197,394
11989,8289,2019-02-13,11,Tênis,1,250,250
12087,8352,2019-02-13,11,Mochila Liso,2,276,552
