,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
42346,29139,2019-06-01,1,Gorro,2,80,160
42347,29139,2019-06-01,1,Short Xadrez,2,100,200
42348,29139,2019-06-01,1,Meia Liso,2,38,76
42349,29139,2019-06-01,1,Pulseira,3,70,210
42388,29166,2019-06-01,1,Camisa Gola V,3,100,300
42389,29166,2019-06-01,1,Mochila Xadrez,2,283,566
42413,29184,2019-06-01,1,Polo Estampa,1,138,138
42468,29233,2019-06-01,1,Calça Listrado,1,181,181
42474,29239,2019-06-01,1,Camiseta Linho,1,223,223
42554,29299,2019-06-01,1,Pulseira Liso,1,87,87
42555,29299,2019-06-01,1,Cueca,1,50,50
