,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
33863,23340,2019-05-02,1,Camisa Gola V Listrado,5,116,580
33869,23346,2019-05-02,1,Camisa Gola V Liso,3,118,354
33870,23346,2019-05-02,1,Meia Xadrez,2,41,82
33871,23346,2019-05-02,1,Polo Estampa,4,138,552
33872,23346,2019-05-02,1,Tênis Linho,1,294,294
33889,23361,2019-05-02,1,Polo Xadrez,5,142,710
33890,23361,2019-05-02,1,Meia Liso,5,38,190
33911,23381,2019-05-02,1,Relógio Linho,1,240,240
33927,23396,2019-05-02,1,Polo,3,130,390
33928,23396,2019-05-02,1,Pulseira Listrado,1,79,79
33941,23411,2019-05-02,1,Cueca,2,50,100
34071,23509,2019-05-02,1,Terno Estampa,1,706,706
34072,23509,2019-05-02,1,Pulseira Estampa,3,87,261
