,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
51340,35440,2019-07-03,1,Cueca Liso,1,69,69
51350,35449,2019-07-03,1,Mochila,1,270,270
51351,35449,2019-07-03,1,Bermuda Linho,3,195,585
51352,35449,2019-07-03,1,Camiseta Xadrez,3,200,600
51378,35466,2019-07-03,1,Relógio Liso,1,216,216
51440,35513,2019-07-03,1,Cinto Estampa,2,209,418
51441,35513,2019-07-03,1,Polo Estampa,2,138,276
51455,35521,2019-07-03,1,Meia Liso,2,38,76
51471,35530,2019-07-03,1,Relógio Estampa,1,219,219
51472,35530,2019-07-03,1,Cueca Liso,1,69,69
51473,35530,2019-07-03,1,Short Estampa,1,96,96
51504,35550,2019-07-03,1,Casaco Linho,3,299,897
51505,35550,2019-07-03,1,Meia Listrado,3,37,111
51506,35550,2019-07-03,1,Sapato Listrado,5,363,1815
51507,35550,2019-07-03,1,Camiseta,1,180,180
51508,35550,2019-07-03,1,Short Linho,2,133,266
51509,35550,2019-07-03,1,Sunga Linho,3,149,447
