,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
55590,38429,2019-07-18,1,Relógio Linho,3,240,720
55591,38429,2019-07-18,1,Short,1,90,90
55592,38430,2019-07-18,1,Meia Liso,3,38,114
55593,38430,2019-07-18,1,Gorro Liso,2,92,184
55623,38450,2019-07-18,1,Gorro Xadrez,4,85,340
55640,38462,2019-07-18,1,Mochila,1,270,270
55703,38512,2019-07-18,1,Camisa Xadrez,3,105,315
55704,38512,2019-07-18,1,Short Listrado,2,102,204
55742,38537,2019-07-18,1,Camiseta Liso,3,187,561
55743,38537,2019-07-18,1,Relógio Linho,1,240,240
55744,38537,2019-07-18,1,Casaco Listrado,1,269,269
55772,38554,2019-07-18,1,Casaco Liso,1,255,255
55773,38554,2019-07-18,1,Short Linho,3,133,399
55774,38554,2019-07-18,1,Mochila Linho,2,311,622
55775,38554,2019-07-18,1,Pulseira,1,70,70
55783,38563,2019-07-18,1,Polo Liso,1,137,137
