,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
27379,18873,2019-04-09,1,Polo,4,130,520
27453,18934,2019-04-09,1,Chinelo Xadrez,4,66,264
27454,18934,2019-04-09,1,Cueca Linho,4,93,372
27455,18934,2019-04-09,1,Terno Linho,1,750,750
27510,18967,2019-04-09,1,Tênis Listrado,1,262,262
27511,18967,2019-04-09,1,Pulseira Liso,1,87,87
27512,18967,2019-04-09,1,Calça Listrado,2,181,362
27518,18972,2019-04-09,1,Terno Listrado,1,709,709
27523,18974,2019-04-09,1,Terno Liso,3,720,2160
27528,18979,2019-04-09,1,Casaco Listrado,1,269,269
27542,18987,2019-04-09,1,Casaco,5,250,1250
27555,18994,2019-04-09,1,Short,3,90,270
27633,19062,2019-04-09,1,Camisa Liso,1,105,105
27634,19065,2019-04-09,1,Camiseta Listrado,2,197,394
