,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
92633,64132,2019-11-26,1,Tênis Liso,1,266,266
92634,64132,2019-11-26,1,Meia Xadrez,1,41,41
92635,64132,2019-11-26,1,Chinelo Liso,1,71,71
92636,64135,2019-11-26,1,Gorro Linho,1,124,124
92637,64135,2019-11-26,1,Polo,2,130,260
92673,64160,2019-11-26,1,Chinelo,3,60,180
92674,64160,2019-11-26,1,Chinelo,4,60,240
92688,64172,2019-11-26,1,Camisa Gola V Xadrez,1,107,107
92702,64184,2019-11-26,1,Sapato Liso,2,368,736
92703,64184,2019-11-26,1,Mochila Linho,1,311,311
92704,64184,2019-11-26,1,Camiseta Linho,1,223,223
92705,64184,2019-11-26,1,Terno Liso,1,720,720
