,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
18079,12453,2019-03-07,1,Calça Liso,1,190,190
18080,12453,2019-03-07,1,Cueca Linho,5,93,465
18081,12453,2019-03-07,1,Camisa Gola V Xadrez,3,107,321
18182,12531,2019-03-07,1,Bermuda Estampa,4,169,676
18183,12531,2019-03-07,1,Relógio Xadrez,1,214,214
18192,12538,2019-03-07,1,Camiseta Estampa,2,196,392
18220,12563,2019-03-07,1,Cinto Xadrez,1,215,215
18221,12563,2019-03-07,1,Chinelo Listrado,4,73,292
18222,12563,2019-03-07,1,Bermuda Listrado,1,163,163
18254,12580,2019-03-07,1,Cinto Listrado,1,214,214
18276,12596,2019-03-07,1,Meia Estampa,2,50,100
