,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
631,430,2019-01-04,1,Chinelo Linho,3,105,315
662,448,2019-01-04,1,Polo Xadrez,3,142,426
663,448,2019-01-04,1,Cinto Liso,3,209,627
664,448,2019-01-04,1,Sunga Xadrez,3,116,348
665,448,2019-01-04,1,Gorro,1,80,80
666,448,2019-01-04,1,Bermuda Listrado,2,163,326
747,503,2019-01-04,1,Mochila Xadrez,4,283,1132
748,503,2019-01-04,1,Tênis Listrado,2,262,524
754,508,2019-01-04,1,Mochila Xadrez,4,283,1132
755,508,2019-01-04,1,Chinelo Estampa,1,74,74
756,508,2019-01-04,1,Relógio,2,200,400
796,533,2019-01-04,1,Relógio Xadrez,2,214,428
797,533,2019-01-04,1,Bermuda Xadrez,4,155,620
823,551,2019-01-04,1,Camisa Linho,2,141,282
841,564,2019-01-04,1,Terno Listrado,2,709,1418
842,564,2019-01-04,1,Camisa Estampa,1,113,113
843,564,2019-01-04,1,Gorro Liso,2,92,184
844,564,2019-01-04,1,Calça,3,170,510
845,564,2019-01-04,1,Calça Liso,1,190,190
