,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
61203,42287,2019-08-07,1,Cueca Estampa,1,66,66
61204,42289,2019-08-07,1,Bermuda Liso,1,157,157
61235,42314,2019-08-07,1,Cueca Estampa,2,66,132
61281,42343,2019-08-07,1,Gorro Xadrez,2,85,170
61282,42343,2019-08-07,1,Pulseira Listrado,2,79,158
61336,42383,2019-08-07,1,Sapato Listrado,3,363,1089
61337,42383,2019-08-07,1,Cinto Linho,1,248,248
61340,42390,2019-08-07,1,Mochila Linho,5,311,1555
61393,42425,2019-08-07,1,Chinelo Estampa,2,74,148
61394,42425,2019-08-07,1,Tênis Liso,2,266,532
61395,42425,2019-08-07,1,Cueca Estampa,2,66,132
61477,42490,2019-08-07,1,Bermuda,1,150,150
