,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
5362,3645,2019-01-21,1,Terno,3,700,2100
5363,3645,2019-01-21,1,Polo Listrado,5,149,745
5396,3672,2019-01-21,1,Camisa Gola V Listrado,2,116,232
5465,3713,2019-01-21,1,Camiseta Estampa,1,196,196
5498,3737,2019-01-21,1,Mochila Listrado,3,275,825
5499,3737,2019-01-21,1,Mochila Estampa,2,277,554
5586,3797,2019-01-21,1,Cueca Estampa,2,66,132
5587,3797,2019-01-21,1,Casaco Listrado,2,269,538
5588,3797,2019-01-21,1,Relógio Liso,5,216,1080
5589,3797,2019-01-21,1,Relógio Listrado,1,218,218
5610,3818,2019-01-21,1,Gorro Liso,2,92,184
5635,3837,2019-01-21,1,Gorro Linho,2,124,248
5636,3837,2019-01-21,1,Bermuda Liso,1,157,157
