,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
4899,3346,2019-01-19,1,Relógio Linho,1,240,240
4905,3352,2019-01-19,1,Sapato,2,350,700
4906,3352,2019-01-19,1,Camisa Linho,1,141,141
4907,3353,2019-01-19,1,Camisa Estampa,2,113,226
4919,3364,2019-01-19,1,Short Linho,3,133,399
4998,3412,2019-01-19,1,Camisa Gola V Xadrez,1,107,107
4999,3412,2019-01-19,1,Calça Listrado,3,181,543
5000,3412,2019-01-19,1,Calça Estampa,2,177,354
5001,3412,2019-01-19,1,Polo Xadrez,2,142,284
5014,3423,2019-01-19,1,Sunga Liso,3,114,342
5015,3423,2019-01-19,1,Bermuda Estampa,2,169,338
5074,3462,2019-01-19,1,Tênis Linho,1,294,294
