,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
71370,49455,2019-09-12,8,Pulseira,1,70,70
71371,49455,2019-09-12,8,Bermuda Estampa,2,169,338
71450,49514,2019-09-12,8,Short Liso,1,108,108
71451,49514,2019-09-12,8,Camisa Gola V Estampa,3,118,354
71456,49519,2019-09-12,8,Relógio Linho,3,240,720
71510,49559,2019-09-12,8,Mochila Linho,4,311,1244
71548,49587,2019-09-12,8,Mochila Linho,1,311,311
71549,49587,2019-09-12,8,Bermuda,2,150,300
71603,49629,2019-09-12,8,Terno Liso,2,720,1440
71630,49646,2019-09-12,8,Sunga Estampa,4,120,480
