,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
67697,46842,2019-08-30,8,Gorro Linho,1,124,124
67717,46860,2019-08-30,8,Calça Linho,1,211,211
67718,46861,2019-08-30,8,Casaco Linho,1,299,299
67719,46861,2019-08-30,8,Sapato Listrado,5,363,1815
67771,46911,2019-08-30,8,Sapato,1,350,350
67772,46911,2019-08-30,8,Gorro Liso,1,92,92
67798,46932,2019-08-30,8,Casaco,2,250,500
67822,46946,2019-08-30,8,Polo Listrado,1,149,149
67823,46946,2019-08-30,8,Calça Liso,1,190,190
67857,46964,2019-08-30,8,Polo Linho,3,176,528
67882,46983,2019-08-30,8,Polo Liso,2,137,274
67910,47002,2019-08-30,8,Sapato Linho,1,391,391
67920,47008,2019-08-30,8,Meia Listrado,2,37,74
67921,47008,2019-08-30,8,Calça Linho,4,211,844
67936,47018,2019-08-30,8,Terno,3,700,2100
