,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
14202,9718,2019-02-21,8,Pulseira Estampa,2,87,174
14216,9728,2019-02-21,8,Pulseira Linho,3,114,342
14217,9728,2019-02-21,8,Relógio Listrado,1,218,218
14272,9767,2019-02-21,8,Meia Estampa,1,50,50
14273,9767,2019-02-21,8,Meia Linho,1,78,78
14274,9769,2019-02-21,8,Gorro Listrado,2,97,194
14327,9803,2019-02-21,8,Gorro Estampa,1,93,93
14354,9821,2019-02-21,8,Sunga Estampa,1,120,120
14373,9844,2019-02-21,8,Relógio Xadrez,2,214,428
14374,9844,2019-02-21,8,Terno,1,700,700
14384,9851,2019-02-21,8,Cueca Linho,3,93,279
