,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
18919,13020,2019-03-10,8,Pulseira Linho,2,114,228
18920,13020,2019-03-10,8,Chinelo,2,60,120
18921,13020,2019-03-10,8,Cueca Xadrez,1,60,60
18955,13048,2019-03-10,8,Camisa Gola V Xadrez,2,107,214
18956,13048,2019-03-10,8,Chinelo Linho,2,105,210
18977,13064,2019-03-10,8,Tênis Liso,3,266,798
19017,13094,2019-03-10,8,Cinto Estampa,4,209,836
19018,13094,2019-03-10,8,Mochila,2,270,540
19019,13095,2019-03-10,8,Gorro Liso,1,92,92
19135,13179,2019-03-10,8,Casaco Estampa,1,256,256
19136,13179,2019-03-10,8,Gorro Listrado,2,97,194
19137,13179,2019-03-10,8,Short,3,90,270
19140,13181,2019-03-10,8,Sapato Liso,1,368,368
