,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
56722,39190,2019-07-22,8,Short Xadrez,5,100,500
56723,39190,2019-07-22,8,Mochila Listrado,1,275,275
56826,39268,2019-07-22,8,Gorro Linho,2,124,248
56881,39305,2019-07-22,8,Pulseira Liso,2,87,174
56882,39305,2019-07-22,8,Calça Estampa,2,177,354
56915,39329,2019-07-22,8,Terno,1,700,700
56916,39329,2019-07-22,8,Camisa Gola V Liso,2,118,236
56917,39329,2019-07-22,8,Chinelo Xadrez,1,66,66
56919,39332,2019-07-22,8,Camiseta Estampa,2,196,392
56920,39332,2019-07-22,8,Mochila,3,270,810
56958,39362,2019-07-22,8,Pulseira Listrado,1,79,79
