,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
45437,31305,2019-06-12,8,Mochila,3,270,810
45440,31307,2019-06-12,8,Camisa Gola V Liso,1,118,118
45457,31320,2019-06-12,8,Relógio Liso,1,216,216
45458,31320,2019-06-12,8,Camiseta Linho,1,223,223
45482,31339,2019-06-12,8,Gorro,1,80,80
45483,31339,2019-06-12,8,Calça Listrado,1,181,181
45484,31339,2019-06-12,8,Mochila Listrado,5,275,1375
45485,31339,2019-06-12,8,Cinto Listrado,5,214,1070
45494,31346,2019-06-12,8,Terno,1,700,700
45495,31346,2019-06-12,8,Tênis Xadrez,1,259,259
45514,31359,2019-06-12,8,Short,1,90,90
45518,31364,2019-06-12,8,Tênis Linho,1,294,294
45519,31364,2019-06-12,8,Cinto Listrado,1,214,214
45523,31371,2019-06-12,8,Meia Estampa,2,50,100
45524,31371,2019-06-12,8,Polo Estampa,3,138,414
45525,31371,2019-06-12,8,Calça Listrado,1,181,181
45574,31403,2019-06-12,8,Sapato Liso,3,368,1104
45650,31448,2019-06-12,8,Tênis Linho,1,294,294
