,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
49666,34291,2019-06-27,8,Camisa Gola V Estampa,1,118,118
49667,34291,2019-06-27,8,Camisa Listrado,5,108,540
49679,34302,2019-06-27,8,Cinto Linho,3,248,744
49680,34302,2019-06-27,8,Camisa Gola V Linho,1,145,145
49681,34302,2019-06-27,8,Camisa Gola V,1,100,100
49707,34319,2019-06-27,8,Cueca,1,50,50
49708,34319,2019-06-27,8,Sapato Linho,1,391,391
49709,34319,2019-06-27,8,Cueca Estampa,3,66,198
49723,34327,2019-06-27,8,Gorro Xadrez,1,85,85
49759,34349,2019-06-27,8,Meia Estampa,5,50,250
49760,34349,2019-06-27,8,Cueca Liso,1,69,69
49761,34349,2019-06-27,8,Camisa Gola V,1,100,100
49767,34352,2019-06-27,8,Gorro Listrado,1,97,97
49808,34376,2019-06-27,8,Pulseira Linho,1,114,114
49809,34376,2019-06-27,8,Meia Xadrez,2,41,82
49810,34376,2019-06-27,8,Camisa Liso,1,105,105
49824,34387,2019-06-27,8,Cueca Xadrez,3,60,180
49825,34387,2019-06-27,8,Short Listrado,2,102,204
49826,34387,2019-06-27,8,Chinelo Xadrez,1,66,66
49838,34393,2019-06-27,8,Terno Listrado,4,709,2836
49839,34393,2019-06-27,8,Sapato Listrado,5,363,1815
49844,34398,2019-06-27,8,Mochila,2,270,540
49845,34398,2019-06-27,8,Chinelo Linho,2,105,210
49897,34440,2019-06-27,8,Cinto Estampa,4,209,836
49898,34440,2019-06-27,8,Cueca Linho,2,93,186
49899,34441,2019-06-27,8,Camisa,3,100,300
49900,34441,2019-06-27,8,Pulseira Xadrez,1,87,87
49915,34454,2019-06-27,8,Camisa Gola V Estampa,3,118,354
