,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
69129,47860,2019-09-04,8,Meia Listrado,1,37,37
69130,47860,2019-09-04,8,Camiseta Listrado,1,197,197
69229,47936,2019-09-04,8,Relógio Estampa,1,219,219
69255,47952,2019-09-04,8,Cueca Xadrez,3,60,180
69256,47953,2019-09-04,8,Gorro Xadrez,3,85,255
69257,47953,2019-09-04,8,Cueca Liso,2,69,138
69258,47953,2019-09-04,8,Gorro,1,80,80
69275,47966,2019-09-04,8,Terno,2,700,1400
69291,47980,2019-09-04,8,Cueca Estampa,2,66,132
69292,47980,2019-09-04,8,Pulseira Listrado,2,79,158
69293,47980,2019-09-04,8,Tênis Xadrez,2,259,518
69294,47980,2019-09-04,8,Gorro Linho,2,124,248
69354,48020,2019-09-04,8,Chinelo Estampa,2,74,148
