,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
6537,4452,2019-01-25,8,Camiseta Linho,2,223,446
6538,4452,2019-01-25,8,Chinelo Liso,1,71,71
6539,4452,2019-01-25,8,Short Estampa,1,96,96
6565,4468,2019-01-25,8,Sapato Listrado,3,363,1089
6566,4468,2019-01-25,8,Meia Listrado,2,37,74
6575,4478,2019-01-25,8,Chinelo Listrado,4,73,292
6633,4507,2019-01-25,8,Meia Estampa,1,50,50
6670,4536,2019-01-25,8,Meia Linho,2,78,156
6671,4536,2019-01-25,8,Short Estampa,2,96,192
6672,4536,2019-01-25,8,Terno Linho,1,750,750
6673,4536,2019-01-25,8,Terno Estampa,1,706,706
6674,4536,2019-01-25,8,Sunga Estampa,2,120,240
6675,4536,2019-01-25,8,Short Xadrez,4,100,400
6707,4558,2019-01-25,8,Cueca Xadrez,1,60,60
6727,4574,2019-01-25,8,Casaco,1,250,250
6728,4575,2019-01-25,8,Relógio Listrado,2,218,436
