,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
13017,8952,2019-02-17,8,Terno Listrado,2,709,1418
13033,8964,2019-02-17,8,Chinelo Xadrez,3,66,198
13034,8964,2019-02-17,8,Short Xadrez,4,100,400
13035,8964,2019-02-17,8,Cueca Xadrez,2,60,120
13043,8968,2019-02-17,8,Relógio,3,200,600
13044,8968,2019-02-17,8,Chinelo,1,60,60
13045,8968,2019-02-17,8,Cueca Liso,3,69,207
13062,8976,2019-02-17,8,Gorro Xadrez,1,85,85
13063,8976,2019-02-17,8,Short Liso,1,108,108
13076,8989,2019-02-17,8,Casaco,5,250,1250
13079,8992,2019-02-17,8,Bermuda Liso,4,157,628
13080,8992,2019-02-17,8,Pulseira,4,70,280
13081,8992,2019-02-17,8,Polo Liso,1,137,137
13163,9039,2019-02-17,8,Camisa,2,100,200
13164,9039,2019-02-17,8,Mochila Liso,2,276,552
13165,9039,2019-02-17,8,Sapato,1,350,350
13166,9039,2019-02-17,8,Cueca Linho,1,93,93
13167,9039,2019-02-17,8,Casaco Linho,3,299,897
13182,9052,2019-02-17,8,Calça Linho,4,211,844
13183,9052,2019-02-17,8,Casaco Xadrez,5,259,1295
13252,9094,2019-02-17,8,Camisa Gola V Xadrez,1,107,107
13253,9094,2019-02-17,8,Meia Linho,1,78,78
13254,9094,2019-02-17,8,Short Estampa,1,96,96
