,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
73384,50864,2019-09-19,8,Relógio Linho,1,240,240
73399,50873,2019-09-19,8,Camiseta Xadrez,1,200,200
73439,50905,2019-09-19,8,Meia,1,30,30
73440,50905,2019-09-19,8,Relógio,2,200,400
73441,50905,2019-09-19,8,Bermuda Estampa,2,169,338
73463,50919,2019-09-19,8,Camisa Liso,2,105,210
73486,50937,2019-09-19,8,Relógio Estampa,5,219,1095
73487,50937,2019-09-19,8,Mochila Estampa,2,277,554
73520,50962,2019-09-19,8,Cueca Liso,2,69,138
73550,50991,2019-09-19,8,Meia Listrado,1,37,37
73551,50991,2019-09-19,8,Mochila,1,270,270
73569,51003,2019-09-19,8,Chinelo Listrado,4,73,292
73570,51003,2019-09-19,8,Pulseira Linho,1,114,114
