,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
91388,63268,2019-11-22,8,Short,1,90,90
91389,63268,2019-11-22,8,Sapato,2,350,700
91390,63268,2019-11-22,8,Tênis,2,250,500
91417,63291,2019-11-22,8,Tênis Estampa,1,256,256
91423,63300,2019-11-22,8,Camiseta Xadrez,2,200,400
91424,63300,2019-11-22,8,Cinto Estampa,3,209,627
91451,63315,2019-11-22,8,Cueca Xadrez,2,60,120
91452,63315,2019-11-22,8,Short Linho,3,133,399
91453,63315,2019-11-22,8,Cueca Xadrez,1,60,60
91521,63363,2019-11-22,8,Sapato Linho,3,391,1173
91522,63363,2019-11-22,8,Camiseta Linho,1,223,223
91592,63410,2019-11-22,8,Calça Linho,2,211,422
91593,63410,2019-11-22,8,Cueca Estampa,3,66,198
