,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
59589,41190,2019-08-01,8,Relógio,5,200,1000
59648,41231,2019-08-01,8,Sunga Estampa,3,120,360
59649,41231,2019-08-01,8,Tênis Liso,4,266,1064
59650,41231,2019-08-01,8,Camiseta Estampa,2,196,392
59696,41261,2019-08-01,8,Chinelo Liso,2,71,142
59714,41273,2019-08-01,8,Tênis,2,250,500
59715,41273,2019-08-01,8,Casaco Estampa,1,256,256
59739,41286,2019-08-01,8,Sunga Listrado,1,114,114
59740,41286,2019-08-01,8,Polo Xadrez,2,142,284
59741,41286,2019-08-01,8,Camiseta Liso,2,187,374
