,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
74173,51420,2019-09-22,25,Casaco Linho,3,299,897
74204,51437,2019-09-22,25,Mochila Linho,2,311,622
74226,51460,2019-09-22,25,Bermuda Estampa,5,169,845
74227,51460,2019-09-22,25,Mochila Linho,1,311,311
74228,51460,2019-09-22,25,Polo Estampa,2,138,276
74261,51485,2019-09-22,25,Camisa Linho,5,141,705
74262,51486,2019-09-22,25,Camiseta Linho,2,223,446
74291,51507,2019-09-22,25,Camiseta Linho,1,223,223
74292,51507,2019-09-22,25,Gorro Listrado,4,97,388
74293,51507,2019-09-22,25,Tênis Linho,3,294,882
74341,51541,2019-09-22,25,Camisa,1,100,100
74342,51541,2019-09-22,25,Sapato Listrado,4,363,1452
74343,51541,2019-09-22,25,Sapato,2,350,700
74344,51541,2019-09-22,25,Sunga,4,100,400
74369,51558,2019-09-22,25,Relógio Estampa,3,219,657
74370,51558,2019-09-22,25,Gorro Xadrez,2,85,170
74425,51603,2019-09-22,25,Camisa,1,100,100
