,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
48313,33348,2019-06-22,25,Relógio,2,200,400
48314,33348,2019-06-22,25,Polo Linho,2,176,352
48336,33367,2019-06-22,25,Terno Liso,3,720,2160
48356,33380,2019-06-22,25,Chinelo,1,60,60
48357,33380,2019-06-22,25,Sunga Estampa,1,120,120
48386,33402,2019-06-22,25,Sapato,4,350,1400
48387,33402,2019-06-22,25,Chinelo Liso,1,71,71
48410,33425,2019-06-22,25,Terno Liso,1,720,720
48488,33473,2019-06-22,25,Sunga Listrado,3,114,342
48489,33473,2019-06-22,25,Calça Estampa,1,177,177
