,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
95915,66380,2019-12-08,25,Polo,3,130,390
95947,66400,2019-12-08,25,Casaco,1,250,250
95948,66400,2019-12-08,25,Bermuda Xadrez,5,155,775
95949,66400,2019-12-08,25,Cueca Estampa,4,66,264
95950,66400,2019-12-08,25,Short Liso,1,108,108
95969,66417,2019-12-08,25,Meia Estampa,2,50,100
95986,66433,2019-12-08,25,Mochila Liso,5,276,1380
95987,66433,2019-12-08,25,Relógio Estampa,2,219,438
95988,66433,2019-12-08,25,Camisa Gola V Xadrez,5,107,535
96007,66447,2019-12-08,25,Camiseta Linho,1,223,223
96008,66447,2019-12-08,25,Short Xadrez,2,100,200
96009,66447,2019-12-08,25,Camisa Liso,2,105,210
96010,66447,2019-12-08,25,Calça Listrado,3,181,543
96033,66463,2019-12-08,25,Pulseira Xadrez,3,87,261
96038,66466,2019-12-08,25,Camisa Linho,1,141,141
96054,66479,2019-12-08,25,Sunga,5,100,500
96055,66479,2019-12-08,25,Cinto Listrado,4,214,856
96056,66479,2019-12-08,25,Meia Xadrez,1,41,41
96057,66479,2019-12-08,25,Sunga Liso,2,114,228
96063,66485,2019-12-08,25,Pulseira Xadrez,1,87,87
96064,66485,2019-12-08,25,Sunga Liso,2,114,228
96065,66485,2019-12-08,25,Meia,3,30,90
96075,66492,2019-12-08,25,Gorro Liso,2,92,184
96076,66492,2019-12-08,25,Tênis Linho,1,294,294
96094,66504,2019-12-08,25,Camisa Linho,2,141,282
