,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
71930,49869,2019-09-14,25,Pulseira Xadrez,4,87,348
71931,49869,2019-09-14,25,Short Xadrez,1,100,100
71964,49892,2019-09-14,25,Casaco Xadrez,2,259,518
71965,49892,2019-09-14,25,Camisa,1,100,100
71966,49892,2019-09-14,25,Bermuda Linho,2,195,390
72060,49971,2019-09-14,25,Sapato Xadrez,1,368,368
72061,49971,2019-09-14,25,Sapato Estampa,1,358,358
72062,49971,2019-09-14,25,Terno,1,700,700
72089,49985,2019-09-14,25,Terno Linho,2,750,1500
72090,49985,2019-09-14,25,Camisa Gola V Linho,1,145,145
72091,49985,2019-09-14,25,Sapato,2,350,700
72092,49985,2019-09-14,25,Camiseta Xadrez,3,200,600
72120,50002,2019-09-14,25,Polo Liso,2,137,274
72123,50004,2019-09-14,25,Short Xadrez,1,100,100
72124,50004,2019-09-14,25,Pulseira Linho,1,114,114
72125,50004,2019-09-14,25,Sunga Liso,3,114,342
