,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
87143,60328,2019-11-07,25,Short Estampa,2,96,192
87144,60328,2019-11-07,25,Short Liso,3,108,324
87231,60385,2019-11-07,25,Meia Xadrez,2,41,82
87232,60385,2019-11-07,25,Meia,2,30,60
87249,60397,2019-11-07,25,Camiseta,2,180,360
87275,60425,2019-11-07,25,Camiseta Listrado,1,197,197
87279,60427,2019-11-07,25,Relógio,3,200,600
87340,60469,2019-11-07,25,Polo Liso,1,137,137
87366,60490,2019-11-07,25,Camiseta Xadrez,5,200,1000
87367,60490,2019-11-07,25,Relógio Liso,3,216,648
87390,60512,2019-11-07,25,Chinelo Estampa,1,74,74
87391,60512,2019-11-07,25,Relógio Liso,1,216,216
87408,60522,2019-11-07,25,Gorro,1,80,80
87421,60534,2019-11-07,25,Sunga Linho,4,149,596
