,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
52763,36463,2019-07-08,25,Sapato,1,350,350
52783,36476,2019-07-08,25,Calça,2,170,340
52784,36476,2019-07-08,25,Short Linho,1,133,133
52812,36502,2019-07-08,25,Camiseta Xadrez,4,200,800
52813,36502,2019-07-08,25,Terno Xadrez,1,709,709
52826,36516,2019-07-08,25,Cinto Xadrez,1,215,215
52827,36516,2019-07-08,25,Short Linho,1,133,133
52828,36516,2019-07-08,25,Chinelo Xadrez,1,66,66
52843,36529,2019-07-08,25,Pulseira Linho,1,114,114
52856,36537,2019-07-08,25,Polo Xadrez,5,142,710
52857,36537,2019-07-08,25,Cinto Estampa,2,209,418
52858,36537,2019-07-08,25,Mochila Xadrez,2,283,566
52940,36591,2019-07-08,25,Tênis Estampa,1,256,256
52979,36616,2019-07-08,25,Relógio Estampa,1,219,219
53009,36634,2019-07-08,25,Sapato Xadrez,3,368,1104
53010,36634,2019-07-08,25,Bermuda Xadrez,2,155,310
