,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
8190,5594,2019-01-31,25,Camisa Xadrez,3,105,315
8191,5594,2019-01-31,25,Camisa Gola V Liso,4,118,472
8192,5594,2019-01-31,25,Mochila Xadrez,1,283,283
8290,5671,2019-01-31,25,Camisa Gola V Listrado,2,116,232
8330,5695,2019-01-31,25,Bermuda,5,150,750
8331,5695,2019-01-31,25,Sapato Linho,2,391,782
8341,5708,2019-01-31,25,Calça Xadrez,3,185,555
8342,5708,2019-01-31,25,Relógio Estampa,2,219,438
8343,5708,2019-01-31,25,Cueca Xadrez,1,60,60
8422,5750,2019-01-31,25,Sapato Xadrez,1,368,368
