,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
25673,17731,2019-04-03,25,Camisa Gola V Liso,4,118,472
25676,17733,2019-04-03,25,Meia Linho,1,78,78
25677,17733,2019-04-03,25,Camisa Estampa,2,113,226
25678,17733,2019-04-03,25,Relógio Estampa,2,219,438
25695,17745,2019-04-03,25,Cueca,2,50,100
25696,17745,2019-04-03,25,Chinelo Listrado,4,73,292
25697,17745,2019-04-03,25,Sunga Liso,3,114,342
25754,17783,2019-04-03,25,Camisa Gola V Liso,2,118,236
25755,17783,2019-04-03,25,Cueca Estampa,2,66,132
25756,17783,2019-04-03,25,Casaco Estampa,3,256,768
25760,17786,2019-04-03,25,Pulseira Listrado,1,79,79
25761,17786,2019-04-03,25,Cueca Linho,1,93,93
25762,17786,2019-04-03,25,Sapato Estampa,2,358,716
25827,17826,2019-04-03,25,Bermuda Liso,1,157,157
25828,17826,2019-04-03,25,Sapato Estampa,3,358,1074
25829,17827,2019-04-03,25,Camisa Gola V Linho,1,145,145
25830,17827,2019-04-03,25,Polo Linho,1,176,176
25831,17827,2019-04-03,25,Camiseta Liso,3,187,561
25832,17827,2019-04-03,25,Short Estampa,1,96,96
25833,17827,2019-04-03,25,Relógio,2,200,400
25869,17849,2019-04-03,25,Sapato,2,350,700
25870,17849,2019-04-03,25,Polo Linho,2,176,352
25871,17849,2019-04-03,25,Camisa,1,100,100
25900,17870,2019-04-03,25,Cueca Estampa,2,66,132
25912,17887,2019-04-03,25,Terno Listrado,4,709,2836
25914,17889,2019-04-03,25,Bermuda,1,150,150
