,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
93070,64443,2019-11-28,25,Casaco Estampa,3,256,768
93071,64443,2019-11-28,25,Camiseta,1,180,180
93072,64443,2019-11-28,25,Short,1,90,90
93073,64443,2019-11-28,25,Tênis Liso,5,266,1330
93115,64471,2019-11-28,25,Terno Linho,1,750,750
93116,64471,2019-11-28,25,Calça Xadrez,2,185,370
93117,64471,2019-11-28,25,Sapato Xadrez,2,368,736
93123,64475,2019-11-28,25,Terno Listrado,2,709,1418
93124,64475,2019-11-28,25,Short Xadrez,1,100,100
93158,64498,2019-11-28,25,Tênis Listrado,1,262,262
