,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
51895,35830,2019-07-05,25,Bermuda Xadrez,5,155,775
51896,35830,2019-07-05,25,Sunga Listrado,2,114,228
51916,35846,2019-07-05,25,Chinelo Xadrez,1,66,66
51917,35846,2019-07-05,25,Bermuda Xadrez,2,155,310
51918,35846,2019-07-05,25,Terno Estampa,4,706,2824
51919,35846,2019-07-05,25,Relógio Estampa,2,219,438
51920,35846,2019-07-05,25,Tênis Linho,3,294,882
51934,35857,2019-07-05,25,Camisa Estampa,1,113,113
51947,35872,2019-07-05,25,Casaco Linho,2,299,598
51964,35888,2019-07-05,25,Mochila Listrado,2,275,550
52007,35920,2019-07-05,25,Relógio Linho,2,240,480
52008,35920,2019-07-05,25,Meia,2,30,60
52043,35949,2019-07-05,25,Bermuda Linho,1,195,195
52076,35976,2019-07-05,25,Mochila,1,270,270
52112,35996,2019-07-05,25,Camisa Liso,1,105,105
52113,35996,2019-07-05,25,Casaco Liso,1,255,255
52136,36019,2019-07-05,25,Pulseira,1,70,70
52137,36019,2019-07-05,25,Gorro Estampa,3,93,279
52138,36019,2019-07-05,25,Sunga Xadrez,2,116,232
52161,36038,2019-07-05,25,Polo Estampa,3,138,414
