,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
47665,32892,2019-06-20,25,Terno,1,700,700
47707,32922,2019-06-20,25,Polo Estampa,1,138,138
47708,32924,2019-06-20,25,Calça Liso,3,190,570
47715,32931,2019-06-20,25,Meia Liso,2,38,76
47728,32941,2019-06-20,25,Sunga,5,100,500
47729,32941,2019-06-20,25,Mochila Xadrez,1,283,283
47730,32941,2019-06-20,25,Casaco Estampa,5,256,1280
47732,32943,2019-06-20,25,Terno Xadrez,5,709,3545
47734,32946,2019-06-20,25,Calça Liso,4,190,760
47735,32946,2019-06-20,25,Short Listrado,3,102,306
47736,32946,2019-06-20,25,Mochila Xadrez,2,283,566
47768,32970,2019-06-20,25,Sapato Listrado,1,363,363
47769,32970,2019-06-20,25,Terno,2,700,1400
47770,32970,2019-06-20,25,Sunga,1,100,100
47797,32986,2019-06-20,25,Sapato Listrado,1,363,363
47801,32992,2019-06-20,25,Cueca Liso,5,69,345
47846,33020,2019-06-20,25,Polo Listrado,2,149,298
47847,33020,2019-06-20,25,Calça Xadrez,1,185,185
47881,33049,2019-06-20,25,Cinto Linho,4,248,992
47886,33056,2019-06-20,25,Gorro Listrado,2,97,194
47887,33056,2019-06-20,25,Gorro Linho,2,124,248
