,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
99001,68621,2019-12-19,9,Pulseira Linho,1,114,114
99092,68682,2019-12-19,9,Terno Estampa,3,706,2118
99093,68682,2019-12-19,9,Calça,2,170,340
99132,68711,2019-12-19,9,Camisa Gola V Liso,1,118,118
99133,68711,2019-12-19,9,Mochila,3,270,810
99217,68762,2019-12-19,9,Polo Xadrez,1,142,142
99218,68762,2019-12-19,9,Short,3,90,270
99219,68762,2019-12-19,9,Camiseta,2,180,360
99220,68762,2019-12-19,9,Camisa Liso,2,105,210
99221,68762,2019-12-19,9,Short Listrado,5,102,510
99251,68780,2019-12-19,9,Polo Liso,1,137,137
99252,68780,2019-12-19,9,Meia Liso,1,38,38
99253,68780,2019-12-19,9,Camisa Estampa,1,113,113
