,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
79823,55398,2019-10-12,9,Gorro Listrado,3,97,291
79824,55398,2019-10-12,9,Camisa Gola V Listrado,1,116,116
79860,55421,2019-10-12,9,Tênis,3,250,750
79861,55421,2019-10-12,9,Mochila Liso,1,276,276
80016,55529,2019-10-12,9,Casaco Xadrez,1,259,259
80049,55546,2019-10-12,9,Pulseira Liso,1,87,87
80050,55546,2019-10-12,9,Relógio Listrado,2,218,436
80051,55547,2019-10-12,9,Cinto Xadrez,1,215,215
80088,55576,2019-10-12,9,Relógio Liso,1,216,216
80089,55576,2019-10-12,9,Tênis Liso,4,266,1064
80090,55576,2019-10-12,9,Short,3,90,270
