,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
54178,37437,2019-07-13,9,Sapato Linho,1,391,391
54201,37452,2019-07-13,9,Camiseta Liso,2,187,374
54209,37457,2019-07-13,9,Short Xadrez,2,100,200
54210,37457,2019-07-13,9,Meia Xadrez,2,41,82
54216,37461,2019-07-13,9,Mochila Linho,2,311,622
54244,37485,2019-07-13,9,Camisa Listrado,1,108,108
54245,37485,2019-07-13,9,Polo Listrado,2,149,298
54277,37505,2019-07-13,9,Pulseira Linho,5,114,570
54278,37505,2019-07-13,9,Terno Liso,3,720,2160
54313,37536,2019-07-13,9,Sapato Estampa,3,358,1074
54420,37606,2019-07-13,9,Sunga Xadrez,1,116,116
54421,37606,2019-07-13,9,Gorro Estampa,3,93,279
