,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
38956,26860,2019-05-20,9,Camiseta Liso,1,187,187
38957,26860,2019-05-20,9,Mochila Listrado,1,275,275
38958,26860,2019-05-20,9,Polo,2,130,260
38972,26868,2019-05-20,9,Mochila Xadrez,1,283,283
38975,26871,2019-05-20,9,Short Liso,1,108,108
38976,26871,2019-05-20,9,Cinto Liso,3,209,627
38977,26871,2019-05-20,9,Sunga Linho,1,149,149
38978,26871,2019-05-20,9,Meia Liso,4,38,152
38979,26872,2019-05-20,9,Relógio Xadrez,3,214,642
38980,26872,2019-05-20,9,Gorro Liso,3,92,276
38986,26878,2019-05-20,9,Mochila Listrado,2,275,550
39105,26953,2019-05-20,9,Gorro Listrado,1,97,97
