,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
89168,61728,2019-11-14,9,Bermuda Xadrez,1,155,155
89169,61728,2019-11-14,9,Chinelo Listrado,1,73,73
89229,61770,2019-11-14,9,Gorro Linho,1,124,124
89230,61770,2019-11-14,9,Sapato Linho,3,391,1173
89240,61779,2019-11-14,9,Tênis,3,250,750
89246,61785,2019-11-14,9,Casaco Xadrez,2,259,518
89329,61848,2019-11-14,9,Relógio Listrado,2,218,436
89330,61849,2019-11-14,9,Terno Xadrez,1,709,709
89375,61881,2019-11-14,9,Terno Xadrez,2,709,1418
89376,61881,2019-11-14,9,Polo Estampa,1,138,138
89396,61892,2019-11-14,9,Chinelo Estampa,2,74,148
89397,61892,2019-11-14,9,Camisa Estampa,2,113,226
