,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
7917,5416,2019-01-30,9,Polo Xadrez,1,142,142
7918,5416,2019-01-30,9,Terno Estampa,3,706,2118
7919,5416,2019-01-30,9,Chinelo,2,60,120
7927,5421,2019-01-30,9,Meia Linho,3,78,234
7928,5421,2019-01-30,9,Cinto Xadrez,1,215,215
7929,5421,2019-01-30,9,Mochila Xadrez,4,283,1132
7952,5437,2019-01-30,9,Terno,5,700,3500
7953,5437,2019-01-30,9,Gorro Listrado,4,97,388
7954,5437,2019-01-30,9,Sapato Estampa,1,358,358
7955,5437,2019-01-30,9,Cueca,4,50,200
7968,5444,2019-01-30,9,Meia Estampa,1,50,50
8020,5479,2019-01-30,9,Bermuda Estampa,2,169,338
8021,5479,2019-01-30,9,Short Xadrez,1,100,100
8022,5479,2019-01-30,9,Sapato Xadrez,3,368,1104
8087,5529,2019-01-30,9,Relógio Listrado,1,218,218
8088,5529,2019-01-30,9,Sapato Liso,1,368,368
8128,5554,2019-01-30,9,Pulseira,1,70,70
