,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
70555,48880,2019-09-09,9,Polo Estampa,1,138,138
70622,48924,2019-09-09,9,Tênis Listrado,5,262,1310
70623,48924,2019-09-09,9,Polo Xadrez,3,142,426
70651,48947,2019-09-09,9,Pulseira Xadrez,4,87,348
70666,48955,2019-09-09,9,Cueca Listrado,1,67,67
70667,48956,2019-09-09,9,Terno,2,700,1400
70668,48956,2019-09-09,9,Sunga Liso,3,114,342
70696,48982,2019-09-09,9,Short Liso,5,108,540
70706,48987,2019-09-09,9,Calça Liso,1,190,190
70750,49012,2019-09-09,9,Polo Xadrez,2,142,284
70751,49012,2019-09-09,9,Relógio,2,200,400
70757,49016,2019-09-09,9,Bermuda Xadrez,3,155,465
