,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
41201,28381,2019-05-28,9,Relógio Listrado,4,218,872
41284,28440,2019-05-28,9,Pulseira Liso,3,87,261
41285,28440,2019-05-28,9,Gorro Liso,1,92,92
41300,28451,2019-05-28,9,Cueca Estampa,3,66,198
41301,28451,2019-05-28,9,Meia Estampa,1,50,50
41317,28460,2019-05-28,9,Tênis Linho,5,294,1470
41330,28468,2019-05-28,9,Meia,3,30,90
41331,28468,2019-05-28,9,Gorro Linho,1,124,124
41332,28468,2019-05-28,9,Casaco Linho,2,299,598
41340,28476,2019-05-28,9,Relógio Xadrez,2,214,428
41341,28476,2019-05-28,9,Cinto Liso,1,209,209
