,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
16366,11238,2019-03-01,9,Cinto Liso,4,209,836
16367,11238,2019-03-01,9,Sunga Liso,1,114,114
16368,11238,2019-03-01,9,Bermuda Linho,2,195,390
16492,11333,2019-03-01,9,Cueca Listrado,1,67,67
16539,11378,2019-03-01,9,Cueca,3,50,150
16540,11378,2019-03-01,9,Short Listrado,1,102,102
16560,11394,2019-03-01,9,Casaco Xadrez,1,259,259
16592,11418,2019-03-01,9,Bermuda Linho,5,195,975
16593,11418,2019-03-01,9,Gorro Xadrez,1,85,85
16594,11418,2019-03-01,9,Gorro Linho,1,124,124
16627,11445,2019-03-01,9,Relógio Xadrez,2,214,428
