,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
78419,54415,2019-10-07,9,Mochila Liso,3,276,828
78468,54455,2019-10-07,9,Tênis Listrado,5,262,1310
78469,54455,2019-10-07,9,Camisa Gola V Estampa,1,118,118
78536,54500,2019-10-07,9,Bermuda Linho,1,195,195
78537,54500,2019-10-07,9,Chinelo Linho,5,105,525
78538,54500,2019-10-07,9,Tênis Linho,1,294,294
78539,54500,2019-10-07,9,Relógio Liso,2,216,432
78586,54533,2019-10-07,9,Mochila Xadrez,3,283,849
78587,54533,2019-10-07,9,Calça Estampa,1,177,177
78588,54533,2019-10-07,9,Sunga,2,100,200
78596,54540,2019-10-07,9,Tênis Xadrez,5,259,1295
78613,54552,2019-10-07,9,Polo Estampa,2,138,276
78647,54579,2019-10-07,9,Tênis,1,250,250
