,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
58134,40167,2019-07-27,9,Meia,4,30,120
58135,40167,2019-07-27,9,Relógio Linho,1,240,240
58139,40170,2019-07-27,9,Meia Linho,2,78,156
58140,40171,2019-07-27,9,Camiseta Listrado,1,197,197
58141,40171,2019-07-27,9,Sunga Linho,2,149,298
58178,40194,2019-07-27,9,Pulseira Xadrez,4,87,348
58187,40198,2019-07-27,9,Camisa Liso,3,105,315
58194,40205,2019-07-27,9,Tênis Xadrez,2,259,518
58195,40205,2019-07-27,9,Gorro,2,80,160
58196,40205,2019-07-27,9,Gorro Liso,2,92,184
58260,40249,2019-07-27,9,Bermuda Liso,1,157,157
58261,40249,2019-07-27,9,Camiseta Linho,2,223,446
58316,40294,2019-07-27,9,Camisa Xadrez,1,105,105
58317,40294,2019-07-27,9,Short Estampa,3,96,288
