,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
3134,2116,2019-01-13,9,Cueca,3,50,150
3174,2140,2019-01-13,9,Meia,2,30,60
3196,2155,2019-01-13,9,Bermuda Listrado,1,163,163
3232,2177,2019-01-13,9,Gorro,3,80,240
3233,2177,2019-01-13,9,Cueca Listrado,4,67,268
3239,2183,2019-01-13,9,Chinelo Xadrez,2,66,132
3240,2183,2019-01-13,9,Casaco Xadrez,2,259,518
3244,2186,2019-01-13,9,Cueca Linho,3,93,279
3245,2186,2019-01-13,9,Pulseira Xadrez,1,87,87
3297,2216,2019-01-13,9,Cueca Listrado,1,67,67
