,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
301,214,2019-01-03,9,Terno Linho,2,750,1500
302,214,2019-01-03,9,Camisa,4,100,400
318,226,2019-01-03,9,Relógio Liso,3,216,648
319,226,2019-01-03,9,Sunga,3,100,300
363,259,2019-01-03,9,Calça Linho,3,211,633
364,259,2019-01-03,9,Short Liso,2,108,216
365,259,2019-01-03,9,Tênis Listrado,3,262,786
366,259,2019-01-03,9,Gorro,1,80,80
367,259,2019-01-03,9,Meia Estampa,1,50,50
413,291,2019-01-03,9,Cueca Xadrez,1,60,60
426,301,2019-01-03,9,Camiseta Listrado,1,197,197
535,370,2019-01-03,9,Meia Liso,2,38,76
536,370,2019-01-03,9,Gorro Listrado,2,97,194
