,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
20597,14193,2019-03-16,9,Camisa Gola V Xadrez,1,107,107
20598,14193,2019-03-16,9,Meia Liso,3,38,114
20630,14217,2019-03-16,9,Gorro Liso,1,92,92
20631,14220,2019-03-16,9,Chinelo Linho,1,105,105
20632,14220,2019-03-16,9,Calça Linho,1,211,211
20633,14220,2019-03-16,9,Polo Listrado,4,149,596
20634,14220,2019-03-16,9,Meia Xadrez,2,41,82
20646,14227,2019-03-16,9,Cueca Linho,1,93,93
20647,14227,2019-03-16,9,Sapato Estampa,1,358,358
20648,14227,2019-03-16,9,Cinto,2,200,400
20674,14245,2019-03-16,9,Terno Liso,2,720,1440
20681,14251,2019-03-16,9,Gorro Xadrez,2,85,170
20726,14284,2019-03-16,9,Calça Estampa,3,177,531
20727,14284,2019-03-16,9,Sunga,3,100,300
20739,14293,2019-03-16,9,Cueca Liso,1,69,69
20740,14293,2019-03-16,9,Sapato Listrado,3,363,1089
20832,14347,2019-03-16,9,Camisa Linho,1,141,141
20833,14347,2019-03-16,9,Bermuda Listrado,3,163,489
20845,14357,2019-03-16,9,Meia Listrado,3,37,111
