,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
70804,49047,2019-09-10,9,Meia Estampa,2,50,100
70850,49074,2019-09-10,9,Tênis,3,250,750
70851,49074,2019-09-10,9,Calça Linho,4,211,844
70866,49083,2019-09-10,9,Chinelo Xadrez,3,66,198
70867,49086,2019-09-10,9,Terno Estampa,2,706,1412
70904,49117,2019-09-10,9,Pulseira Estampa,2,87,174
70905,49117,2019-09-10,9,Sunga Liso,1,114,114
70913,49124,2019-09-10,9,Terno Linho,2,750,1500
71029,49205,2019-09-10,9,Chinelo Estampa,2,74,148
71037,49210,2019-09-10,9,Sunga,1,100,100
71038,49210,2019-09-10,9,Gorro,1,80,80
71048,49215,2019-09-10,9,Calça Xadrez,5,185,925
71049,49216,2019-09-10,9,Casaco Linho,3,299,897
71050,49216,2019-09-10,9,Cueca Liso,3,69,207
