,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
35824,24739,2019-05-09,9,Gorro,1,80,80
35837,24746,2019-05-09,9,Sunga Listrado,3,114,342
35838,24748,2019-05-09,9,Sapato Estampa,1,358,358
35839,24748,2019-05-09,9,Pulseira Estampa,1,87,87
35873,24777,2019-05-09,9,Relógio,2,200,400
35889,24791,2019-05-09,9,Short Linho,1,133,133
35890,24791,2019-05-09,9,Terno Estampa,3,706,2118
35891,24791,2019-05-09,9,Pulseira Xadrez,3,87,261
35892,24791,2019-05-09,9,Sapato Listrado,1,363,363
35901,24805,2019-05-09,9,Pulseira Xadrez,1,87,87
35902,24805,2019-05-09,9,Polo Liso,5,137,685
35940,24829,2019-05-09,9,Polo Estampa,1,138,138
35941,24829,2019-05-09,9,Meia Liso,1,38,38
35942,24830,2019-05-09,9,Camiseta Liso,1,187,187
35943,24830,2019-05-09,9,Bermuda Linho,1,195,195
35946,24832,2019-05-09,9,Pulseira,1,70,70
35981,24862,2019-05-09,9,Calça Linho,3,211,633
35998,24881,2019-05-09,9,Tênis Xadrez,4,259,1036
36005,24885,2019-05-09,9,Bermuda Listrado,1,163,163
36006,24886,2019-05-09,9,Camisa Gola V Estampa,3,118,354
36007,24886,2019-05-09,9,Sapato Liso,3,368,1104
36041,24911,2019-05-09,9,Calça Xadrez,2,185,370
36042,24911,2019-05-09,9,Mochila Linho,5,311,1555
36047,24917,2019-05-09,9,Sapato,1,350,350
36048,24917,2019-05-09,9,Chinelo Estampa,1,74,74
36049,24917,2019-05-09,9,Tênis,2,250,500
