,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
62913,43509,2019-08-13,17,Mochila Listrado,5,275,1375
62914,43509,2019-08-13,17,Cinto Linho,1,248,248
62915,43509,2019-08-13,17,Terno Liso,2,720,1440
62916,43509,2019-08-13,17,Terno Estampa,1,706,706
62925,43521,2019-08-13,17,Pulseira Estampa,3,87,261
62926,43521,2019-08-13,17,Meia Xadrez,3,41,123
62933,43527,2019-08-13,17,Camisa Gola V Linho,3,145,435
63019,43588,2019-08-13,17,Polo Linho,1,176,176
63020,43588,2019-08-13,17,Bermuda Linho,4,195,780
63143,43661,2019-08-13,17,Camisa Gola V Linho,1,145,145
63144,43661,2019-08-13,17,Camiseta Liso,1,187,187
