,Código Venda,Data,ID Loja,Produto,Quantidade,Valor Unitário,Valor Final
23710,16365,2019-03-27,17,Tênis Linho,1,294,294
23746,16394,2019-03-27,17,Chinelo Estampa,2,74,148
23747,16394,2019-03-27,17,Gorro Xadrez,1,85,85
23760,16403,2019-03-27,17,Gorro,2,80,160
23764,16406,2019-03-27,17,Mochila Listrado,5,275,1375
23765,16406,2019-03-27,17,Gorro Liso,1,92,92
23766,16406,2019-03-27,17,Meia Estampa,2,50,100
23770,16411,2019-03-27,17,Camisa,5,100,500
23962,16540,2019-03-27,17,Polo Liso,2,137,274
23967,16545,2019-03-27,17,Calça,2,170,340
23968,16545,2019-03-27,17,Polo,3,130,390
